FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
136,8,0.281250,0.375010,371.000000,-0.203125,0.195312
137,1,0.281250,0.500013,339.000000,-0.115234,0.257812
137,2,0.328125,0.500013,297.000000,-0.144531,0.294922
137,3,0.234375,0.625017,459.000000,-0.066406,0.224609
137,4,0.281250,0.625017,394.000000,-0.097656,0.263672
137,5,0.187500,0.750020,151.000000,-0.064453,0.175781
137,6,0.234375,0.750020,324.000000,-0.080078,0.220703
137,7,0.281250,0.750020,266.000000,-0.105469,0.261719
137,8,0.281250,0.500013,305.000000,-0.228516,0.164062
137,9,0.328125,0.500013,218.000000,-0.267578,0.191406
138,1,0.281250,0.500013,339.000000,-0.115234,0.257812
138,2,0.328125,0.500013,297.000000,-0.144531,0.294922
138,3,0.234375,0.625017,459.000000,-0.066406,0.224609
138,4,0.281250,0.625017,394.000000,-0.097656,0.263672
138,5,0.187500,0.750020,151.000000,-0.064453,0.175781
138,6,0.234375,0.750020,324.000000,-0.080078,0.220703
138,7,0.281250,0.750020,266.000000,-0.105469,0.261719
138,8,0.281250,0.500013,305.000000,-0.228516,0.164062
138,9,0.328125,0.500013,218.000000,-0.267578,0.191406
138,10,0.234375,0.625017,348.000000,-0.167969,0.162109
138,11,0.281250,0.625017,329.000000,-0.220703,0.175781
138,12,0.281250,0.750020,191.000000,-0.210938,0.185547
139,1,0.281250,0.000000,783.000000,-0.017578,0.281250
139,2,0.328125,0.000000,918.000000,-0.021484,0.328125
139,3,0.375000,0.000000,438.000000,-0.023438,0.375000
139,4,0.234375,0.125003,565.000000,0.000000,0.234375
139,5,0.281250,0.125003,1418.000000,-0.009766,0.281250
139,6,0.328125,0.125003,1623.000000,-0.009766,0.328125
139,7,0.375000,0.125003,800.000000,-0.011719,0.375000
139,8,0.234375,0.250007,566.000000,0.007812,0.234375
139,9,0.281250,0.250007,965.000000,0.000000,0.281250
139,10,0.328125,0.250007,1084.000000,-0.113281,0.308594
139,11,0.375000,0.250007,574.000000,-0.128906,0.351562
139,12,0.281250,0.375010,663.000000,-0.097656,0.263672
139,13,0.328125,0.375010,775.000000,-0.103516,0.312500
139,14,0.375000,0.375010,394.000000,-0.117188,0.355469
139,15,0.234375,0.500013,308.000000,-0.117188,0.203125
139,16,0.281250,0.500013,538.000000,-0.132812,0.248047
139,17,0.328125,0.500013,413.000000,-0.144531,0.294922
139,18,0.281250,0.625017,368.000000,-0.140625,0.244141
139,19,0.609375,-0.125003,158.000000,0.115234,0.599609
139,20,0.375000,0.125003,614.000000,-0.140625,0.347656
139,21,0.234375,0.250007,468.000000,-0.080078,0.220703
139,22,0.281250,0.250007,945.000000,-0.097656,0.263672
139,23,0.328125,0.250007,993.000000,0.000000,0.328125
139,24,0.375000,0.250007,500.000000,-0.011719,0.375000
140,1,0.234375,0.000000,165.000000,0.000000,0.234375
140,2,0.281250,0.000000,263.000000,-0.027344,0.279297
140,3,0.328125,0.000000,323.000000,-0.050781,0.324219
140,4,0.375000,0.000000,193.000000,-0.082031,0.365234
140,5,0.234375,0.125003,342.000000,0.000000,0.234375
140,6,0.281250,0.125003,299.000000,-0.009766,0.281250
140,7,0.328125,0.125003,420.000000,-0.103516,0.312500
140,8,0.234375,0.250007,176.000000,0.000000,0.234375
140,9,0.281250,0.250007,234.000000,-0.150391,0.238281
140,10,0.328125,0.250007,245.000000,-0.164062,0.285156
140,11,0.281250,-0.250007,141.000000,-0.027344,0.279297
140,12,0.328125,-0.250007,213.000000,-0.041016,0.326172
140,13,0.281250,-0.125003,371.000000,-0.044922,0.277344
140,14,0.328125,-0.125003,556.000000,-0.062500,0.322266
140,15,0.234375,0.000000,138.000000,-0.095703,0.214844
140,16,0.281250,0.000000,193.000000,-0.273438,0.070312
140,17,0.234375,0.125003,250.000000,-0.095703,0.214844
140,18,0.281250,0.125003,271.000000,-0.158203,0.232422
140,19,0.234375,0.250007,131.000000,-0.095703,0.214844
141,1,0.562500,0.125003,108.000000,0.105469,0.552734
141,2,0.609375,0.125003,431.000000,0.152344,0.589844
141,3,0.609375,0.250007,155.000000,0.132812,0.593750
141,4,0.281250,-0.500013,267.000000,-0.070312,0.271484
141,5,0.281250,-0.375010,437.000000,-0.158203,0.232422
141,6,0.328125,-0.375010,442.000000,-0.173828,0.277344
141,7,0.656250,-0.250007,297.000000,0.267578,0.599609
141,8,0.281250,-0.500013,225.000000,-0.167969,0.226562
141,9,0.281250,-0.375010,312.000000,-0.044922,0.277344
141,10,0.328125,-0.375010,319.000000,-0.050781,0.324219
142,1,0.609375,0.125003,387.000000,0.171875,0.583984
142,2,0.609375,0.250007,141.000000,0.171875,0.583984
142,3,0.187500,-0.875023,188.000000,-0.064453,0.175781
142,4,0.234375,-0.875023,384.000000,-0.080078,0.220703
142,5,0.281250,-0.875023,288.000000,-0.097656,0.263672
142,6,0.234375,-0.750020,224.000000,-0.058594,0.226562
142,7,0.281250,-0.750020,213.000000,-0.150391,0.238281
142,8,0.609375,-0.125003,244.000000,0.171875,0.583984
142,9,0.234375,-0.750020,175.000000,-0.138672,0.189453
143,1,0.609375,0.125003,281.000000,0.132812,0.593750
143,2,0.609375,0.250007,96.000000,0.115234,0.599609
143,3,0.515625,-0.500013,48.000000,-0.033203,0.515625
143,4,0.562500,-0.500013,61.000000,-0.052734,0.560547
143,5,0.234375,-0.375010,470.000000,-0.080078,0.220703
143,6,0.281250,-0.375010,379.000000,-0.105469,0.261719
143,7,0.515625,-0.500013,41.000000,-0.242188,0.455078
143,8,0.562500,-0.500013,45.000000,-0.263672,0.496094
144,1,0.562500,0.250007,96.000000,-0.105469,0.552734
144,2,0.609375,0.250007,79.000000,-0.132812,0.593750
145,1,0.609375,-0.125003,120.000000,0.228516,0.564453
145,2,0.656250,-0.125003,188.000000,0.287109,0.589844
146,1,0.609375,-0.125003,120.000000,0.228516,0.564453
146,2,0.656250,-0.125003,188.000000,0.287109,0.589844
146,3,0.656250,0.375010,38.000000,-0.308594,0.580078
147,1,0.234375,0.000000,443.000000,-0.021484,0.232422
147,2,0.281250,0.000000,512.000000,-0.027344,0.279297
147,3,0.328125,0.000000,279.000000,-0.031250,0.326172
147,4,0.234375,0.125003,294.000000,0.058594,0.226562
147,5,0.234375,0.250007,146.000000,0.058594,0.226562
147,6,0.281250,0.250007,126.000000,0.070312,0.271484
147,7,0.515625,-0.375010,30.000000,-0.306641,0.414062
147,8,0.234375,-0.250007,321.000000,-0.015625,0.234375
147,9,0.281250,-0.250007,407.000000,-0.017578,0.281250
147,10,0.328125,-0.250007,227.000000,-0.021484,0.328125
147,11,0.234375,-0.125003,718.000000,-0.021484,0.232422
148,1,0.234375,0.000000,443.000000,-0.021484,0.232422
148,2,0.281250,0.000000,512.000000,-0.027344,0.279297
148,3,0.328125,0.000000,279.000000,-0.031250,0.326172
148,4,0.234375,0.125003,294.000000,0.058594,0.226562
148,5,0.234375,0.250007,146.000000,0.058594,0.226562
148,6,0.281250,0.250007,126.000000,0.070312,0.271484
148,7,0.515625,-0.375010,30.000000,-0.306641,0.414062
148,8,0.234375,-0.250007,321.000000,-0.015625,0.234375
148,9,0.281250,-0.250007,407.000000,-0.017578,0.281250
148,10,0.328125,-0.250007,227.000000,-0.021484,0.328125
148,11,0.234375,-0.125003,718.000000,-0.021484,0.232422
148,12,0.281250,-0.125003,906.000000,-0.027344,0.279297
148,13,0.328125,-0.125003,503.000000,-0.031250,0.326172
148,14,0.281250,0.250007,93.000000,-0.185547,0.212891
148,15,0.234375,-0.250007,272.000000,-0.103516,0.210938
148,16,0.234375,-0.125003,510.000000,-0.109375,0.207031
149,1,0.187500,-0.625017,315.000000,-0.070312,0.173828
149,2,0.234375,-0.625017,425.000000,-0.087891,0.216797
149,3,0.281250,-0.625017,227.000000,-0.115234,0.257812
149,4,0.187500,-0.500013,477.000000,-0.070312,0.173828
149,5,0.234375,-0.500013,659.000000,-0.087891,0.216797
149,6,0.281250,-0.500013,363.000000,-0.105469,0.261719
149,7,0.281250,-0.500013,260.000000,-0.210938,0.185547
150,1,0.187500,-0.500013,293.000000,-0.029297,0.185547
150,2,0.234375,-0.500013,249.000000,-0.029297,0.232422
150,3,0.187500,-0.375010,757.000000,-0.023438,0.185547
150,4,0.234375,-0.375010,636.000000,-0.029297,0.232422
150,5,0.187500,-0.500013,275.000000,-0.099609,0.158203
150,6,0.234375,-0.500013,241.000000,-0.125000,0.199219
150,7,0.187500,-0.375010,571.000000,-0.093750,0.162109
150,8,0.234375,-0.375010,547.000000,-0.117188,0.203125
151,1,0.187500,0.000000,282.000000,0.064453,0.175781
151,2,0.234375,0.000000,405.000000,0.087891,0.216797
151,3,0.281250,0.000000,230.000000,0.105469,0.261719
151,4,0.187500,0.125003,560.000000,0.064453,0.175781
151,5,0.234375,0.125003,773.000000,0.080078,0.220703
151,6,0.281250,0.125003,432.000000,0.105469,0.261719
151,7,0.187500,0.250007,281.000000,0.064453,0.175781
151,8,0.234375,0.250007,401.000000,0.080078,0.220703
151,9,0.281250,0.250007,225.000000,0.105469,0.261719
151,10,0.187500,0.125003,461.000000,-0.005859,0.187500
151,11,0.234375,0.125003,607.000000,-0.007812,0.234375
151,12,0.281250,0.125003,363.000000,0.000000,0.281250
151,13,0.187500,0.250007,208.000000,-0.005859,0.187500
151,14,0.234375,0.250007,283.000000,-0.007812,0.234375
151,15,0.281250,0.250007,168.000000,0.000000,0.281250
152,1,0.187500,0.000000,282.000000,0.064453,0.175781
152,2,0.234375,0.000000,405.000000,0.087891,0.216797
152,3,0.281250,0.000000,230.000000,0.105469,0.261719
152,4,0.187500,0.125003,560.000000,0.064453,0.175781
152,5,0.234375,0.125003,773.000000,0.080078,0.220703
152,6,0.281250,0.125003,432.000000,0.105469,0.261719
152,7,0.187500,0.250007,281.000000,0.064453,0.175781
152,8,0.234375,0.250007,401.000000,0.080078,0.220703
152,9,0.281250,0.250007,225.000000,0.105469,0.261719
152,10,0.187500,0.125003,461.000000,-0.005859,0.187500
152,11,0.234375,0.125003,607.000000,-0.007812,0.234375
152,12,0.281250,0.125003,363.000000,0.000000,0.281250
152,13,0.187500,0.250007,208.000000,-0.005859,0.187500
152,14,0.234375,0.250007,283.000000,-0.007812,0.234375
152,15,0.281250,0.250007,168.000000,0.000000,0.281250
153,1,0.187500,0.000000,277.000000,0.064453,0.175781
153,2,0.234375,0.000000,409.000000,0.080078,0.220703
153,3,0.281250,0.000000,246.000000,0.097656,0.263672
153,4,0.234375,0.125003,272.000000,-0.050781,0.228516
153,5,0.234375,0.250007,163.000000,-0.050781,0.228516
153,6,0.187500,-0.250007,255.000000,0.070312,0.173828
153,7,0.234375,-0.250007,369.000000,0.087891,0.216797
153,8,0.281250,-0.250007,218.000000,0.105469,0.261719
153,9,0.187500,-0.125003,577.000000,0.058594,0.177734
153,10,0.234375,-0.125003,802.000000,0.074219,0.222656
153,11,0.281250,-0.125003,464.000000,0.087891,0.267578
153,12,0.187500,0.000000,252.000000,-0.011719,0.187500
153,13,0.234375,0.000000,308.000000,-0.015625,0.234375
153,14,0.234375,0.125003,218.000000,-0.138672,0.189453
153,15,0.187500,-0.250007,199.000000,-0.005859,0.187500
153,16,0.234375,-0.250007,280.000000,-0.007812,0.234375
153,17,0.281250,-0.250007,157.000000,-0.009766,0.281250
154,1,0.187500,0.125003,705.000000,0.005859,0.187500
154,2,0.234375,0.125003,594.000000,0.000000,0.234375
154,3,0.187500,0.250007,829.000000,-0.017578,0.187500
154,4,0.234375,0.250007,782.000000,-0.029297,0.232422
154,5,0.187500,0.375010,490.000000,-0.029297,0.185547
154,6,0.234375,0.375010,491.000000,-0.044922,0.230469
154,7,0.656250,-0.375010,30.000000,-0.369141,0.542969
154,8,0.703125,-0.375010,55.000000,-0.396484,0.582031
154,9,0.187500,0.125003,616.000000,-0.070312,0.173828
154,10,0.234375,0.125003,479.000000,-0.087891,0.216797
154,11,0.187500,0.250007,625.000000,-0.093750,0.162109
154,12,0.234375,0.250007,575.000000,-0.125000,0.199219
154,13,0.187500,0.375010,360.000000,-0.105469,0.154297
154,14,0.234375,0.375010,349.000000,-0.132812,0.193359
155,1,0.187500,0.125003,705.000000,0.005859,0.187500
155,2,0.234375,0.125003,594.000000,0.000000,0.234375
155,3,0.187500,0.250007,829.000000,-0.017578,0.187500
155,4,0.234375,0.250007,782.000000,-0.029297,0.232422
155,5,0.187500,0.375010,490.000000,-0.029297,0.185547
155,6,0.234375,0.375010,491.000000,-0.044922,0.230469
155,7,0.656250,-0.375010,30.000000,-0.369141,0.542969
155,8,0.703125,-0.375010,55.000000,-0.396484,0.582031
155,9,0.187500,0.125003,616.000000,-0.070312,0.173828
155,10,0.234375,0.125003,479.000000,-0.087891,0.216797
155,11,0.187500,0.250007,625.000000,-0.093750,0.162109
155,12,0.234375,0.250007,575.000000,-0.125000,0.199219
155,13,0.187500,0.375010,360.000000,-0.105469,0.154297
155,14,0.234375,0.375010,349.000000,-0.132812,0.193359
156,1,0.187500,0.500013,611.000000,-0.052734,0.179688
156,2,0.234375,0.500013,677.000000,-0.066406,0.224609
156,3,0.609375,-0.125003,157.000000,0.115234,0.599609
156,4,0.609375,0.125003,190.000000,0.267578,0.548828
156,5,0.187500,0.500013,471.000000,-0.117188,0.146484
156,6,0.234375,0.500013,555.000000,-0.146484,0.183594
157,1,0.234375,0.000000,264.000000,-0.154297,0.177734
157,2,0.281250,0.000000,238.000000,-0.185547,0.212891
157,3,0.234375,0.125003,557.000000,-0.154297,0.177734
157,4,0.281250,0.125003,490.000000,-0.185547,0.212891
157,5,0.234375,0.250007,380.000000,-0.138672,0.189453
157,6,0.281250,0.250007,316.000000,0.062500,0.275391
157,7,0.187500,0.375010,179.000000,-0.087891,0.166016
157,8,0.234375,0.375010,279.000000,-0.109375,0.207031
157,9,0.234375,0.000000,261.000000,0.066406,0.224609
157,10,0.281250,0.000000,228.000000,0.080078,0.269531
157,11,0.234375,0.125003,536.000000,0.066406,0.224609
157,12,0.281250,0.125003,482.000000,0.080078,0.269531
157,13,0.234375,0.250007,326.000000,-0.080078,0.220703
157,14,0.281250,0.250007,306.000000,-0.175781,0.218750
157,15,0.187500,0.375010,151.000000,-0.158203,0.101562
157,16,0.234375,0.375010,248.000000,-0.197266,0.125000
158,1,0.234375,-0.500013,187.000000,-0.080078,0.220703
158,2,0.187500,-0.375010,739.000000,-0.082031,0.167969
158,3,0.234375,-0.375010,1151.000000,-0.103516,0.210938
158,4,0.281250,-0.375010,711.000000,-0.115234,0.257812
158,5,0.187500,-0.250007,1007.000000,-0.082031,0.167969
158,6,0.234375,-0.250007,1504.000000,-0.103516,0.210938
158,7,0.281250,-0.250007,857.000000,-0.123047,0.253906
158,8,0.234375,-0.500013,152.000000,-0.175781,0.154297
159,1,0.609375,0.000000,208.000000,0.132812,0.593750
159,2,0.609375,0.125003,419.000000,0.152344,0.589844
159,3,0.609375,0.250007,153.000000,0.152344,0.589844
159,4,0.656250,-0.250007,311.000000,0.267578,0.599609
159,5,0.609375,-0.125003,319.000000,0.191406,0.578125
160,1,0.609375,0.000000,208.000000,0.132812,0.593750
160,2,0.609375,0.125003,419.000000,0.152344,0.589844
160,3,0.609375,0.250007,153.000000,0.152344,0.589844
160,4,0.656250,-0.250007,311.000000,0.267578,0.599609
160,5,0.609375,-0.125003,319.000000,0.191406,0.578125
161,1,0.187500,0.000000,416.000000,-0.005859,0.187500
161,2,0.234375,0.000000,475.000000,-0.015625,0.234375
161,3,0.234375,0.125003,374.000000,0.074219,0.222656
161,4,0.187500,-0.250007,345.000000,0.000000,0.187500
161,5,0.234375,-0.250007,362.000000,-0.007812,0.234375
162,1,0.187500,0.000000,416.000000,-0.005859,0.187500
162,2,0.234375,0.000000,475.000000,-0.015625,0.234375
162,3,0.234375,0.125003,374.000000,0.074219,0.222656
162,4,0.187500,-0.250007,345.000000,0.000000,0.187500
162,5,0.234375,-0.250007,362.000000,-0.007812,0.234375
162,6,0.187500,-0.125003,661.000000,-0.011719,0.187500
162,7,0.234375,-0.125003,730.000000,-0.021484,0.232422
162,8,0.187500,-0.250007,332.000000,-0.070312,0.173828
162,9,0.234375,-0.250007,323.000000,-0.095703,0.214844
163,1,0.187500,0.000000,237.000000,-0.070312,0.173828
163,2,0.234375,0.000000,353.000000,0.066406,0.224609
163,3,0.234375,-0.250007,306.000000,0.074219,0.222656
163,4,0.234375,-0.125003,745.000000,0.066406,0.224609
163,5,0.187500,0.000000,217.000000,0.052734,0.179688
163,6,0.234375,0.000000,275.000000,-0.080078,0.220703
163,7,0.234375,-0.250007,250.000000,-0.015625,0.234375
164,1,0.187500,0.000000,237.000000,-0.070312,0.173828
164,2,0.234375,0.000000,353.000000,0.066406,0.224609
164,3,0.234375,-0.250007,306.000000,0.074219,0.222656
164,4,0.234375,-0.125003,745.000000,0.066406,0.224609
164,5,0.187500,0.000000,217.000000,0.052734,0.179688
164,6,0.234375,0.000000,275.000000,-0.080078,0.220703
164,7,0.234375,-0.250007,250.000000,-0.015625,0.234375
165,1,0.187500,0.250007,849.000000,-0.017578,0.187500
165,2,0.187500,0.375010,653.000000,-0.035156,0.183594
165,3,0.234375,0.375010,719.000000,-0.044922,0.230469
165,4,0.609375,-0.125003,131.000000,0.115234,0.599609
166,1,0.281250,0.000000,649.000000,-0.017578,0.281250
166,2,0.234375,0.125003,1166.000000,-0.021484,0.232422
166,3,0.281250,0.125003,1322.000000,-0.027344,0.279297
166,4,0.234375,0.250007,804.000000,-0.021484,0.232422
166,5,0.281250,0.250007,798.000000,-0.027344,0.279297
166,6,0.187500,0.375010,669.000000,-0.076172,0.171875
166,7,0.234375,0.375010,1068.000000,-0.095703,0.214844
166,8,0.281250,0.375010,671.000000,-0.115234,0.257812
166,9,0.187500,0.500013,564.000000,-0.070312,0.173828
166,10,0.234375,0.500013,851.000000,-0.087891,0.216797
166,11,0.281250,0.500013,491.000000,-0.105469,0.261719
167,1,0.281250,0.000000,649.000000,-0.017578,0.281250
167,2,0.234375,0.125003,1166.000000,-0.021484,0.232422
167,3,0.281250,0.125003,1322.000000,-0.027344,0.279297
167,4,0.234375,0.250007,804.000000,-0.021484,0.232422
167,5,0.281250,0.250007,798.000000,-0.027344,0.279297
167,6,0.187500,0.375010,669.000000,-0.076172,0.171875
167,7,0.234375,0.375010,1068.000000,-0.095703,0.214844
167,8,0.281250,0.375010,671.000000,-0.115234,0.257812
167,9,0.187500,0.500013,564.000000,-0.070312,0.173828
167,10,0.234375,0.500013,851.000000,-0.087891,0.216797
167,11,0.281250,0.500013,491.000000,-0.105469,0.261719
167,12,0.187500,0.625017,132.000000,-0.070312,0.173828
167,13,0.234375,0.625017,189.000000,-0.087891,0.216797
167,14,0.234375,0.250007,753.000000,-0.109375,0.207031
167,15,0.281250,0.250007,646.000000,-0.132812,0.248047
167,16,0.187500,0.375010,493.000000,-0.140625,0.125000
167,17,0.234375,0.375010,770.000000,-0.175781,0.154297
167,18,0.187500,0.500013,400.000000,-0.140625,0.125000
167,19,0.234375,0.500013,616.000000,-0.175781,0.154297
167,20,0.281250,0.500013,364.000000,-0.210938,0.185547
167,21,0.187500,0.625017,96.000000,-0.134766,0.130859
167,22,0.234375,0.625017,147.000000,-0.167969,0.162109
168,1,0.187500,-0.375010,224.000000,-0.076172,0.171875
168,2,0.234375,-0.375010,409.000000,-0.095703,0.214844
168,3,0.281250,-0.375010,290.000000,-0.115234,0.257812
168,4,0.234375,-0.375010,289.000000,-0.191406,0.136719
168,5,0.281250,-0.375010,208.000000,-0.228516,0.164062
169,1,0.609375,0.000000,231.000000,0.132812,0.593750
169,2,0.609375,0.125003,230.000000,0.152344,0.589844
169,3,0.187500,-0.625017,178.000000,-0.064453,0.175781
169,4,0.234375,-0.625017,256.000000,-0.080078,0.220703
169,5,0.187500,-0.500013,390.000000,-0.070312,0.173828
169,6,0.234375,-0.500013,609.000000,-0.087891,0.216797
169,7,0.281250,-0.500013,376.000000,-0.105469,0.261719
169,8,0.234375,-0.375010,602.000000,-0.117188,0.203125
170,1,0.609375,0.000000,231.000000,0.132812,0.593750
170,2,0.609375,0.125003,230.000000,0.152344,0.589844
170,3,0.187500,-0.625017,178.000000,-0.064453,0.175781
170,4,0.234375,-0.625017,256.000000,-0.080078,0.220703
170,5,0.187500,-0.500013,390.000000,-0.070312,0.173828
170,6,0.234375,-0.500013,609.000000,-0.087891,0.216797
170,7,0.281250,-0.500013,376.000000,-0.105469,0.261719
170,8,0.234375,-0.375010,602.000000,-0.117188,0.203125
170,9,0.234375,-0.375010,440.000000,-0.037109,0.232422
171,1,0.234375,0.125003,689.000000,0.066406,0.224609
171,2,0.281250,0.125003,517.000000,0.062500,0.275391
171,3,0.234375,0.250007,330.000000,0.058594,0.226562
171,4,0.187500,-0.375010,394.000000,-0.011719,0.187500
171,5,0.234375,-0.375010,395.000000,-0.015625,0.234375
171,6,0.187500,-0.250007,566.000000,-0.017578,0.187500
171,7,0.234375,-0.250007,607.000000,-0.021484,0.232422
171,8,0.187500,-0.375010,308.000000,-0.082031,0.167969
171,9,0.234375,-0.375010,301.000000,-0.109375,0.207031
171,10,0.187500,-0.250007,486.000000,-0.087891,0.166016
171,11,0.234375,-0.250007,520.000000,-0.109375,0.207031
172,1,0.187500,0.000000,170.000000,0.041016,0.183594
172,2,0.234375,0.000000,175.000000,0.050781,0.228516
172,3,0.234375,0.125003,218.000000,0.095703,0.214844
172,4,0.187500,-0.250007,112.000000,0.046875,0.181641
172,5,0.234375,-0.250007,110.000000,-0.029297,0.232422
172,6,0.187500,-0.125003,289.000000,0.035156,0.183594
172,7,0.234375,-0.125003,273.000000,0.044922,0.230469
172,8,0.187500,0.000000,156.000000,-0.041016,0.183594
172,9,0.234375,0.000000,175.000000,-0.044922,0.230469
172,10,0.234375,0.125003,206.000000,-0.066406,0.224609
172,11,0.187500,-0.250007,107.000000,-0.023438,0.185547
172,12,0.234375,-0.250007,105.000000,0.058594,0.226562
172,13,0.187500,-0.125003,218.000000,-0.029297,0.185547
172,14,0.234375,-0.125003,226.000000,-0.037109,0.232422
173,1,0.187500,0.000000,170.000000,0.041016,0.183594
173,2,0.234375,0.000000,175.000000,0.050781,0.228516
173,3,0.234375,0.125003,218.000000,0.095703,0.214844
173,4,0.187500,-0.250007,112.000000,0.046875,0.181641
173,5,0.234375,-0.250007,110.000000,-0.029297,0.232422
173,6,0.187500,-0.125003,289.000000,0.035156,0.183594
173,7,0.234375,-0.125003,273.000000,0.044922,0.230469
173,8,0.187500,0.000000,156.000000,-0.041016,0.183594
173,9,0.234375,0.000000,175.000000,-0.044922,0.230469
173,10,0.234375,0.125003,206.000000,-0.066406,0.224609
173,11,0.187500,-0.250007,107.000000,-0.023438,0.185547
173,12,0.234375,-0.250007,105.000000,0.058594,0.226562
173,13,0.187500,-0.125003,218.000000,-0.029297,0.185547
173,14,0.234375,-0.125003,226.000000,-0.037109,0.232422
174,1,0.234375,0.000000,374.000000,-0.087891,0.216797
174,2,0.234375,0.125003,634.000000,0.000000,0.234375
174,3,0.187500,0.375010,528.000000,-0.041016,0.183594
174,4,0.234375,0.375010,671.000000,-0.058594,0.226562
174,5,0.234375,0.000000,365.000000,0.000000,0.234375
174,6,0.234375,0.125003,609.000000,-0.080078,0.220703
174,7,0.187500,0.375010,418.000000,-0.099609,0.158203
174,8,0.234375,0.375010,534.000000,-0.125000,0.199219
175,1,0.234375,0.000000,374.000000,-0.087891,0.216797
175,2,0.234375,0.125003,634.000000,0.000000,0.234375
175,3,0.187500,0.375010,528.000000,-0.041016,0.183594
175,4,0.234375,0.375010,671.000000,-0.058594,0.226562
175,5,0.234375,0.000000,365.000000,0.000000,0.234375
175,6,0.234375,0.125003,609.000000,-0.080078,0.220703
175,7,0.187500,0.375010,418.000000,-0.099609,0.158203
175,8,0.234375,0.375010,534.000000,-0.125000,0.199219
176,1,0.234375,0.000000,391.000000,-0.095703,0.214844
176,2,0.281250,0.000000,266.000000,-0.123047,0.253906
176,3,0.234375,0.125003,653.000000,-0.103516,0.210938
176,4,0.187500,0.375010,207.000000,-0.093750,0.162109
176,5,0.234375,0.375010,379.000000,-0.117188,0.203125
176,6,0.281250,0.375010,283.000000,-0.150391,0.238281
176,7,0.234375,-0.250007,211.000000,-0.021484,0.232422
176,8,0.281250,-0.250007,202.000000,-0.027344,0.279297
176,9,0.234375,-0.125003,523.000000,-0.029297,0.232422
176,10,0.281250,-0.125003,501.000000,-0.035156,0.279297
176,11,0.234375,0.000000,281.000000,-0.183594,0.146484
176,12,0.281250,0.000000,238.000000,-0.027344,0.279297
176,13,0.234375,0.375010,268.000000,-0.205078,0.113281
176,14,0.281250,0.375010,202.000000,-0.246094,0.136719
176,15,0.234375,-0.250007,185.000000,-0.109375,0.207031
176,16,0.281250,-0.250007,171.000000,-0.132812,0.248047
177,1,0.281250,0.000000,325.000000,-0.123047,0.253906
177,2,0.187500,-0.500013,141.000000,-0.140625,0.125000
177,3,0.234375,-0.500013,213.000000,-0.175781,0.154297
177,4,0.187500,-0.375010,334.000000,-0.152344,0.109375
177,5,0.234375,-0.375010,499.000000,-0.197266,0.125000
177,6,0.234375,-0.250007,855.000000,0.000000,0.234375
177,7,0.281250,-0.250007,715.000000,-0.009766,0.281250
177,8,0.234375,-0.125003,752.000000,-0.015625,0.234375
177,9,0.281250,-0.125003,875.000000,-0.017578,0.281250
178,1,0.281250,0.000000,325.000000,-0.123047,0.253906
178,2,0.187500,-0.500013,141.000000,-0.140625,0.125000
178,3,0.234375,-0.500013,213.000000,-0.175781,0.154297
178,4,0.187500,-0.375010,334.000000,-0.152344,0.109375
178,5,0.234375,-0.375010,499.000000,-0.197266,0.125000
178,6,0.234375,-0.250007,855.000000,0.000000,0.234375
178,7,0.281250,-0.250007,715.000000,-0.009766,0.281250
178,8,0.234375,-0.125003,752.000000,-0.015625,0.234375
178,9,0.281250,-0.125003,875.000000,-0.017578,0.281250
178,10,0.281250,0.000000,287.000000,-0.017578,0.281250
178,11,0.187500,-0.500013,136.000000,-0.064453,0.175781
178,12,0.234375,-0.500013,208.000000,-0.087891,0.216797
178,13,0.187500,-0.375010,307.000000,-0.052734,0.179688
178,14,0.234375,-0.375010,461.000000,0.000000,0.234375
178,15,0.234375,-0.125003,608.000000,-0.103516,0.210938
178,16,0.281250,-0.125003,638.000000,-0.123047,0.253906
179,1,0.281250,0.000000,325.000000,-0.123047,0.253906
179,2,0.187500,-0.500013,141.000000,-0.140625,0.125000
179,3,0.234375,-0.500013,213.000000,-0.175781,0.154297
179,4,0.187500,-0.375010,334.000000,-0.152344,0.109375
179,5,0.234375,-0.375010,499.000000,-0.197266,0.125000
179,6,0.234375,-0.250007,855.000000,0.000000,0.234375
179,7,0.281250,-0.250007,715.000000,-0.009766,0.281250
179,8,0.234375,-0.125003,752.000000,-0.015625,0.234375
179,9,0.281250,-0.125003,875.000000,-0.017578,0.281250
179,10,0.281250,0.000000,287.000000,-0.017578,0.281250
179,11,0.187500,-0.500013,136.000000,-0.064453,0.175781
179,12,0.234375,-0.500013,208.000000,-0.087891,0.216797
179,13,0.187500,-0.375010,307.000000,-0.052734,0.179688
179,14,0.234375,-0.375010,461.000000,0.000000,0.234375
179,15,0.234375,-0.125003,608.000000,-0.103516,0.210938
179,16,0.281250,-0.125003,638.000000,-0.123047,0.253906
180,1,0.609375,-0.125003,225.000000,0.248047,0.556641
181,1,0.187500,0.000000,349.000000,0.011719,0.187500
181,2,0.234375,0.000000,422.000000,0.007812,0.234375
181,3,0.234375,0.125003,452.000000,0.087891,0.216797
181,4,0.234375,0.250007,208.000000,0.087891,0.216797
181,5,0.187500,-0.250007,209.000000,-0.058594,0.177734
181,6,0.234375,-0.250007,204.000000,-0.074219,0.222656
181,7,0.187500,-0.125003,470.000000,0.005859,0.187500
